stage,team_size,months_since_foundation,funding_total_usd,funding_rounds,monthly_active_users,revenue_mrr_usd,monthly_growth_rate,stage_num
idea,5,4,12910.2196418525,0,31.76317923471357,6.44019894721519,0.07706568072896292,0
seed,5,10,548786.540312123,2,524.8337378174813,1661.4690290294209,0.2802056068360693,1
idea,2,11,8525.930602257748,0,39.94003868782452,9.513811448736128,0.3566148204008749,0
early,19,25,7045860.725354161,3,76738.12039430928,4755.25588257436,1.2130688995403345,2
idea,3,11,24591.95521761703,0,145.185395988447,11.413816451321326,0.30106374798108115,0
seed,7,21,176014.44100019563,1,2185.4717329786636,1699.0297274788118,0.6444288246422742,1
idea,3,3,33474.21804040361,0,147.16232076323573,67.0497554092996,0.48274509972821067,0
idea,4,4,13752.464429619677,0,5.133950893100381,1.818377614073274,0.10432837119025251,0
idea,2,5,2160.143217608701,0,150.61669193464112,7.219786630700993,0.19939367995794374,0
seed,5,10,1316131.9118463348,2,7008.141718053287,3943.5914126113908,0.5751080392905972,1
seed,7,13,1856226.8203346818,3,8322.84570934679,665.4913441470545,0.7918466928681599,1
seed,2,4,1359036.8000723405,0,8687.74995357363,3671.3656693793323,0.021680011666961763,1
seed,8,21,535047.5643070268,0,8445.53611977528,1627.8183388892726,0.871222144238395,1
seed,6,14,1403965.1699991282,0,8913.573567302497,3849.0807971884674,0.2494158814023304,1
idea,1,7,26984.10798775906,1,113.78096410092202,42.97147597589651,0.19378100852273275,0
seed,3,21,599623.0456613036,0,8211.200917528204,4507.09118189673,0.10629711531171782,1
scale_up,474,168,756824856.1885991,8,3716795.150817756,3607825.0103470064,1.2664312632096304,4
seed,7,7,762782.6904823208,1,7783.755790715518,1657.0424969991516,0.6406757913893228,1
early,26,12,3046447.9203046435,4,145382.0280864312,2920.0053185512907,1.0853402755911112,2
idea,4,8,19360.63942083801,1,48.72050845662916,19.537473895875532,0.4083284653718495,0
early,14,21,4941020.624880538,4,33657.18781247493,6319.20651694122,0.34921042783510703,2
early,10,32,6671589.645437342,3,190431.96494689526,33285.938565155935,0.061066470062782006,2
seed,9,4,1566497.443248688,2,6508.405899313592,4782.123122696133,0.810672538474056,1
scale_up,833,83,733282150.3792584,9,4787887.253202619,1087129.268127244,4.465487268291614,4
idea,5,5,20680.643149254363,0,175.38765702074656,58.02765445724246,0.2475559643807713,0
idea,3,9,49274.34842694927,0,8.529699589313488,1.647787090891531,0.295773100885768,0
early,38,38,9674451.642351452,0,136203.97056979852,3170.382793767482,1.5750101142942052,2
early,28,8,6621626.693555637,1,185244.8920369585,42595.47914970938,0.8290371845312929,2
idea,3,6,40230.585051267044,0,7.451442137559927,0.6364281814993098,-0.06910079083717542,0
idea,2,9,30368.075912828634,1,149.94841404684226,27.422660382858346,-0.09959516230804236,0
idea,1,5,15521.649598915255,1,89.0540056363123,41.73345034041883,0.2698874720227964,0
idea,4,7,30860.75512892801,0,168.18354948033823,20.168846949367744,0.03411683734491858,0
early,38,13,2691990.460845064,2,103896.81260861397,23198.69384943086,1.4357196321423764,2
seed,12,15,937287.914431034,0,8094.971176134884,3063.375283926104,0.6470480913867177,1
idea,2,11,1168.8860846035266,0,194.10896005309766,68.1215584234219,0.16545933817134909,0
seed,10,12,1966809.979298099,1,966.6199510534317,2150.0590057704867,0.541709024873919,1
idea,3,10,32020.675531448833,0,101.31787475805199,49.17811200586437,0.3199880721061348,0
idea,2,7,30974.48995103746,1,165.36033327517282,78.74387952194235,-0.09949053422696913,0
seed,5,17,1876102.5675107744,0,1627.724032971295,2898.344564888138,0.5418955167669828,1
scale_up,671,63,850887732.6747214,4,8492293.264107885,2191930.2552782446,3.063141628391123,4
early,9,19,6650105.929170664,1,62113.94618317345,35447.31765893029,1.3190702229273261,2
idea,2,3,24523.45792552338,0,93.62378592099184,18.03013352240371,0.40723730249630885,0
series_a,60,75,47919432.5118257,4,484641.72816893726,39405.301239482986,1.9000996348701846,3
early,12,40,468960.35535904474,4,5815.735587191542,33184.61179468116,0.20360055213405748,2
early,20,29,1347545.2926801224,3,58538.820362851424,12247.321827284317,0.32672594247222225,2
seed,3,6,1988263.543589345,0,8972.78037024987,4954.660814732771,0.38378477041229797,1
seed,10,24,1590915.6037271777,1,9630.692609625175,4917.828954039617,0.12309370361669947,1
idea,2,11,2199.951527915528,0,9.284277089350802,1.380660780507502,0.4432488880016612,0
idea,1,4,34197.92071623211,0,144.06006665501897,33.50150893494441,0.29972884408785017,0
idea,2,8,38265.64614459833,0,47.8993665002017,19.701813080726456,0.3817094641929688,0
idea,2,7,40214.63722773666,1,119.69894200265516,8.837768561376778,0.3479185200913546,0
seed,8,17,1208710.4083030764,0,6332.184310661337,652.0194249017452,0.23493677694891535,1
early,6,43,1718524.6168622933,5,172783.69132673365,23132.18315072665,1.02056513881943,2
seed,7,22,858939.5331151669,0,401.7406693549073,389.000566610494,0.08130807330331846,1
idea,2,8,33935.17574195733,0,89.40552360786873,26.63607779101232,0.04367786048995581,0
scale_up,352,192,90063344.80409417,6,4764385.392232434,4469509.8198329685,2.960765861734147,4
series_a,74,69,27999023.80231077,3,811484.3192522913,382686.7336319928,2.4788717263196136,3
early,15,18,5129997.308238169,0,77383.65977833603,9925.74989287245,0.5662872904138362,2
scale_up,428,82,378819661.2912267,8,3428559.1598150684,4897911.569140194,1.0398996258595503,4
seed,4,19,900605.0190101239,2,6639.459589388189,553.2171662403313,0.8399830248617473,1
scale_up,642,41,54451274.44797081,5,102384.7514729592,3515251.7556867828,2.898729544229498,4
idea,4,6,34926.41785408698,0,47.54360520415845,3.113675960815351,0.23938853802523843,0
seed,10,7,1258173.1906350371,1,3436.764093350721,2585.4065027888073,0.5890275371247186,1
idea,1,10,49007.81946404737,0,147.46939645215807,52.05229647433468,0.21384396856948232,0
idea,1,3,2432.7890999565784,0,20.158074146323912,0.2904314954973219,0.2879550102741558,0
idea,1,1,29074.214410232085,0,120.22833337256895,37.46073654266551,0.09213104096932823,0
seed,11,8,210917.98436999024,3,311.5839963631933,4554.985111220322,0.3057451943014007,1
early,10,44,7523378.611505606,4,136804.1956980734,10049.99506037398,0.6511206558231862,2
seed,8,16,1529231.7240242914,2,4037.3964817228766,1443.5289111872785,0.5977500368856608,1
idea,3,9,14676.916936854184,0,5.426644973613226,0.2548297071561714,0.38807154513847064,0
early,28,40,1249528.953879636,1,69149.63923093228,10223.792122418072,1.8176068760705033,2
seed,6,8,607536.9733450864,2,2922.052435798863,1067.130669842055,0.5362091710683334,1
seed,11,23,912610.099414711,2,3187.3875022000284,178.64551040724263,0.27963809372633786,1
early,6,43,8493781.684417462,2,160610.50061176228,40014.382075004,0.7032748814833485,2
idea,3,6,35661.95760100999,0,109.55009183012383,33.62086616414719,0.11217649705428956,0
idea,4,9,37231.69036342728,1,184.93818713878633,51.11169086861269,0.0647476444598016,0
series_a,81,14,22411600.24806314,5,967701.7766584158,439738.11519265885,0.9141516635337086,3
idea,4,11,28140.78099088962,1,111.6321716572203,41.39985169215904,0.3310497231357803,0
seed,3,6,1911457.905307092,0,7292.601078346059,4495.32295890303,0.8527545665512919,1
series_a,21,32,12202431.84344281,6,650963.7196326099,284584.3702822168,1.5692828008682447,3
early,22,40,6581070.870079291,2,3983.0521909206486,16557.15172588947,1.8820167837188386,2
idea,3,10,45458.71493698405,0,166.1692565816763,27.746639732240975,-0.004655510811559405,0
idea,3,3,45340.537117942986,0,56.75155361849895,17.677694161954737,0.07272039705350464,0
idea,3,1,12465.743320554511,0,127.22725074220533,18.206338450978194,0.04035703559233511,0
seed,3,13,916181.731886307,0,6365.1218629536625,4786.5918299268105,0.6521691270917569,1
seed,3,11,61963.573239561316,1,1148.1602934578118,4004.9250198793734,0.34612615256615364,1
idea,3,11,48616.583923114566,1,78.96555033112531,10.543177752192388,0.08329325324020981,0
scale_up,804,175,48479673.105775215,8,1745193.6173626212,4852826.233714182,1.4280057848532695,4
seed,4,22,1511524.6530313035,0,9501.753461196007,1421.97165956419,0.08115941089361423,1
idea,1,5,31628.59903976671,1,25.241796782238836,1.7007361191064694,0.09436637138217302,0
seed,7,22,605171.3596565895,1,9473.835923058452,1006.5722546581768,0.5785011516511451,1
early,26,23,1854916.5578814452,4,40448.48578199549,16760.400897771528,0.1697874056173033,2
idea,3,0,30632.794761418652,0,22.205189642337796,0.7857713835748711,0.33720132905757816,0
idea,3,7,29222.1457364855,0,167.36089834060854,60.03590295087919,0.4935564198307356,0
early,21,12,7300362.832593504,4,170640.6359425579,15771.002254709225,1.0458337690248876,2
seed,10,24,131994.60525158342,1,306.03462367661893,669.9544537863161,0.32292256091067406,1
seed,9,22,268940.9310191312,1,7256.841015825011,4197.961609785797,0.49483570517387054,1
seed,12,6,1213708.1766933762,1,1427.722730893275,2119.7154246991213,0.7804236689714765,1
idea,4,8,40173.97099603718,0,167.36353323956791,36.299426556682846,0.21726600545838812,0
idea,2,5,5953.1372431273485,1,120.3107299287036,35.69930595853437,0.0029449662578815844,0
seed,11,17,1848280.6326191465,1,8447.312689136781,2776.492946348199,0.4626300506752249,1
idea,1,4,20295.71715637106,0,16.112159880995748,6.535598369672879,0.137320637637778,0
idea,4,0,3332.779587333673,1,154.63259946952425,11.397874067266212,-0.08976967236149287,0
early,40,36,2855510.317086607,4,141300.47047687406,35298.33459312625,1.715807852331556,2
scale_up,491,94,932133694.3979731,9,7330500.354689141,2127326.1517034303,1.1722331727591655,4
early,36,40,6980291.69019277,0,26884.59163513247,7577.3706720418895,0.09590355434520026,2
series_a,37,59,12065465.847340057,4,335174.7992149426,482166.8090644646,2.948441178091288,3
idea,2,8,14529.70802498037,1,163.2505423060831,5.731393742767825,0.4863508371435671,0
scale_up,617,239,616301842.8518463,8,543265.5630379143,4309347.949964333,4.8564292723621945,4
idea,4,7,9400.66328870025,0,184.2549432897786,30.97914103880881,0.33289437654141185,0
scale_up,114,84,262463635.7085254,5,4300909.204834253,2006940.2113448062,4.770306605029759,4
scale_up,761,181,587134921.027623,10,6279394.958514195,4386318.3522041375,1.653275602796018,4
early,34,22,6545737.259248278,3,65678.73984773617,25753.006039931915,1.7951067045220328,2
scale_up,434,31,224461806.7068537,4,3939010.3131215903,4230872.306728601,2.014083710456255,4
seed,3,23,1355015.0515989547,3,6446.846973071232,2092.7001420003553,0.025158782461582763,1
idea,3,3,21534.796842263342,0,167.35322205099084,32.391564086183955,0.08467592397514878,0
seed,9,22,1501356.2036624996,2,4193.10131400566,4326.7816888606,0.6458613885658445,1
seed,7,22,1121848.9953347729,1,360.24959814089027,1681.5088672703398,0.572590914064458,1
idea,4,3,33978.89464476536,0,169.68306568391225,17.226972291034887,0.28940308855710617,0
seed,10,15,240192.18012465443,0,4781.370777562335,3385.8119570141707,0.32032710786522545,1
scale_up,781,44,304285961.4346509,8,1453635.176564524,3420231.232863367,0.4833282119380303,4
idea,1,1,40257.37890778509,0,199.57970188449255,98.15523450702315,0.2606929718541391,0
early,11,37,2853025.4500174522,5,197619.8277939091,46393.81535624233,1.8922854376736122,2
series_a,88,19,38389457.826705754,4,841922.799107339,481150.5920993907,0.7158951245798726,3
series_a,48,19,15833720.704625309,5,661006.0679352955,102128.40524125315,0.42417446740433185,3
scale_up,693,103,844373369.6937889,13,2135887.7121490147,2927636.706959539,0.225662379218908,4
seed,12,4,1059245.9542074918,1,8148.3956125088525,1087.7181604875536,0.011530036733138793,1
scale_up,804,142,584941288.5439109,9,5335549.404765718,3094657.0021088724,2.6778432318874845,4
early,29,25,1323670.68057372,3,111645.81871516681,19682.497308006907,0.6935914103957265,2
idea,5,12,7114.949837934642,0,65.74191987749029,16.737772924956285,0.1347790015898412,0
seed,6,6,899405.9299791261,0,7254.13428672525,4130.433869477154,0.2559280920681215,1
early,21,17,8948689.551336193,0,82582.83195274195,20933.991449523197,1.7823691142166942,2
idea,3,9,49007.93878509689,0,100.70774946549047,1.3973501348786717,0.16262000356144926,0
seed,8,23,725983.998643882,2,1530.3243128301344,4680.630104409004,0.35048628389807657,1
early,26,13,707783.7476474713,4,43553.89529369027,27583.932783234963,0.996173178727765,2
idea,2,7,27914.988368565224,0,143.40545924361618,1.4056293392452783,0.36211229066289485,0
seed,2,12,1549397.3118734732,2,6412.6179070929475,3198.707328601585,0.6710193024834269,1
early,27,42,3872965.6057566577,2,103987.91893990437,31493.447366955228,0.8692009112412056,2
seed,7,4,453877.3698653189,0,6992.368914218487,1098.7612189629442,0.9762574397174211,1
idea,4,7,3348.712207708776,1,192.76346295395194,49.05293362600668,0.1306695296578396,0
idea,4,8,26219.998622042967,1,132.80317810566933,27.988441645731108,0.22510118321877357,0
seed,3,21,1922139.9684823314,0,2286.884192903518,96.56877481043769,0.23729903609358527,1
series_a,93,47,16424449.317974595,1,928978.9053322151,437112.33317292883,2.394958335714194,3
idea,4,5,37392.86094594803,0,42.60934935443173,0.7644049480334553,0.11532363909543572,0
seed,7,17,881139.2191527192,1,1206.9744469009238,3590.2825489100865,0.14521006061127795,1
idea,1,3,7118.612189250834,0,191.80804328944942,70.37647014089877,0.21625315094578387,0
idea,2,10,43099.53065889405,0,74.97231993035365,4.389407456589363,0.0770421360499215,0
early,5,41,5176263.536057878,2,13925.015844346257,4096.765559337074,0.5524047993741316,2
early,30,8,692487.1782961963,1,39395.310842679966,46804.2587741126,1.183620027292499,2
idea,2,4,21732.22196553485,0,179.59583199433578,36.435695142514625,-0.049357961389322455,0
seed,4,17,1653375.6643411855,2,6474.991767215096,4582.25885908932,0.05839238042429684,1
idea,2,8,19047.75478618279,0,57.85754941329853,7.092722678040175,0.37204693523668875,0
seed,2,18,589298.7619990781,0,3276.3671069447228,3619.0776195393814,0.8188193868703041,1
early,15,33,520308.8136811006,3,47212.17381811745,14567.145007265779,0.42189964981090894,2
idea,4,2,37057.29923073789,1,56.584500499913084,23.334212015880233,0.44069954916271525,0
idea,1,8,31749.354493122035,0,69.79754539933857,29.75899933874938,-0.016730191535962072,0
seed,3,5,1060933.1806903598,0,4067.220925189791,1443.334138340831,0.8093173756255574,1
series_a,77,68,6707221.75151569,3,549487.579486336,173658.87598320295,0.9965849807914103,3
scale_up,205,193,678300116.9149,5,5510905.837245249,2277734.48789524,0.8162975143887938,4
idea,4,5,2064.095744425992,1,88.82569850574531,15.969161701155267,0.3428827620928564,0
early,23,10,1442604.5235758605,4,185873.43223760137,10774.30857042218,0.07171827412073747,2
seed,2,19,163200.02695999583,1,4207.937598185796,907.0405865277176,0.9668685065373809,1
seed,10,18,727850.6791472115,2,62.366642554356076,317.7606502273622,0.6232555248926348,1
early,40,16,6785544.33501208,2,185451.16964482248,29928.714031083226,1.7258524777269668,2
series_a,25,59,21828466.528932087,4,919725.4510260363,304228.24845636054,2.221677176008763,3
scale_up,991,82,764816499.5893428,3,4727941.094335817,386209.6463940135,2.483839682277912,4
seed,9,20,1702475.4752793014,2,8340.473510799495,3503.3210286164513,0.08737691590679075,1
seed,5,4,778406.6631298865,0,9462.16517538156,2611.337161409092,0.781028041942947,1
early,6,26,7709050.491821087,3,164175.49751240798,21406.428230760546,1.4743316382695197,2
idea,3,10,16535.505894123075,1,31.408135020891127,13.757122213929529,0.16773627930803167,0
seed,10,19,602750.329577926,0,1806.2188704413695,464.3116715662537,0.2434124320801364,1
seed,11,21,1440013.6320404988,0,3446.8225531395074,3411.742132422599,0.12902889683906837,1
early,11,23,3094019.251226234,1,193417.55639998527,13983.92670639839,1.3964169721603723,2
idea,4,9,32058.135292258856,1,134.981618234389,59.97510223395371,0.4798889954220462,0
idea,3,5,41326.65586494238,0,40.26021185558968,19.998554979344295,0.46970996833350775,0
series_a,18,36,21611343.220700573,3,930031.3525755971,63267.60590206998,1.6047140673613343,3
idea,1,1,21724.357083326428,1,197.9416536794868,93.69227173711181,0.013809084413375333,0
seed,6,19,1801280.521756028,0,2000.043400707728,2043.603811138302,0.1692117713350707,1
idea,4,9,2976.461612408954,1,57.63435330948674,8.625560461382433,0.11748278655920341,0
idea,4,5,3274.4929738381334,1,195.5934482106488,81.34498721447831,-0.09629937362761593,0
idea,3,12,39668.401732877195,0,115.16921158071409,42.40828574700383,0.39363633274840826,0
idea,4,6,931.4146388858746,0,116.32000310508054,43.041690637486006,0.3578618872579735,0
series_a,38,42,19547629.129699405,6,292524.7323968141,240687.48124068565,0.6429781348844554,3
idea,2,7,39864.705805030484,0,11.939564455982875,5.133009466793605,0.3009340163559172,0
scale_up,722,29,612336603.7665453,11,6644044.6096241055,4619151.011341566,2.916845399029154,4
seed,2,10,1049845.1188143855,0,2121.4395361849843,3883.7368309194535,0.29886215852664344,1
seed,8,7,1862444.9663829363,0,7213.4582537007645,4452.529252175886,0.9898319320989026,1
seed,7,7,1174233.6758080374,1,6561.477363620241,4761.975870319758,0.5287361347952536,1
seed,10,22,435895.55580363236,1,9059.927766121633,1963.8149047378884,0.31381619459896815,1
early,27,22,7939094.437223139,1,35693.313420937484,27654.51215408757,1.1541134875756767,2
idea,4,3,29589.459788546963,0,171.94957913230772,78.48911952202725,0.37929505493137095,0
seed,10,9,78634.54216211285,0,7471.501475941842,1310.3546325107413,0.6541455922412722,1
series_a,31,25,22929475.119595133,3,914647.9741986793,196697.2534345708,0.7306986954824568,3
series_a,29,76,21060582.125231393,5,194322.4991903574,81309.28304911999,2.4166341867890813,3
series_a,70,73,49018220.257350326,4,802872.8950338124,20783.020029076542,2.0712869423769833,3
seed,7,6,1237273.8906761152,1,9316.626035803776,3730.511952098014,0.263713258425602,1
early,27,31,4860237.3600864345,4,5117.695898390661,35894.49173915682,0.8491877431841147,2
seed,7,24,895566.417931196,1,2697.524178113894,4494.7372275768475,0.4437121170725773,1
seed,3,20,985583.8530804351,0,2301.3162430380094,968.6510572155848,0.7517645813094398,1
idea,4,4,6132.497826247213,0,45.25246385354635,2.2321433112732225,-0.07426245428135432,0
seed,5,7,1621385.1678068102,2,5131.868675230192,1525.2060629069542,0.5112048295179855,1
idea,3,1,16305.575642131054,1,197.77582385100268,28.118293397578665,0.2815402516494312,0
idea,4,11,5643.023219261911,0,183.68168449464693,8.181197964402914,0.14771562397814372,0
series_a,105,21,8640672.719092984,5,281435.6652776003,118817.09297252545,1.7698589523597237,3
idea,1,12,24609.6191506879,1,124.18283686452425,39.0855484789957,0.241483024223864,0
idea,2,0,42384.459718232276,0,136.21820794596943,27.049319676274397,0.23899417884927895,0
idea,3,8,42014.68961882643,0,33.85687149323331,5.858161474705378,0.18632268883220818,0
series_a,35,61,3731009.1780028264,2,187242.91222441135,367667.3032166334,2.662594682606743,3
seed,12,12,372835.1673349791,2,2401.0626949932366,527.7456835647521,0.05017417206592911,1
seed,6,12,379235.34615512635,3,1336.2427478027937,4576.585963196512,0.5875759776432724,1
early,39,19,4554752.099820749,3,145820.04895773862,24798.330815257395,0.30812727083488006,2
early,31,45,5257140.253217177,2,74225.24197512622,1509.0830151763132,1.5255512631613137,2
idea,2,0,8225.09227507318,0,59.10207787426596,8.778288221680436,-0.09124610509407019,0
early,40,16,6730020.54380465,3,47119.21674068807,10196.351081727897,0.07186149533219657,2
early,40,35,9273146.92113293,2,129713.24110705733,34050.36428012403,1.7521656617008923,2
early,23,31,1052376.9686427368,2,198416.6262630561,5333.8612000153025,1.0625310213880286,2
idea,2,0,12775.334185910559,0,189.2133971895984,83.26607651569974,0.2338637024652737,0
series_a,42,71,14016294.652635543,2,163283.0050115123,492984.6222603623,1.0274236132491668,3
seed,11,20,1964407.3392071843,3,1996.7814570421137,288.0828276019781,0.4145109440443233,1
idea,3,7,3099.996916905401,0,60.504764197937554,17.804797034660943,0.26272077565069785,0
seed,4,9,427260.76821020665,1,4637.603607635682,1651.4686879637502,0.7860148088684331,1
idea,3,7,16811.364432078157,0,74.03541783282492,21.258901245718103,-0.09298803787802888,0
idea,5,12,9490.1979333194,0,107.10388398218804,52.9763511781266,0.0006678236626538187,0
early,10,31,9966485.570048137,5,56081.26380996294,29272.343369540406,0.2749669363697924,2
idea,2,1,44485.51367379244,0,151.38002708574777,22.045552021331783,0.18463839136387597,0
seed,3,15,1581876.7123819373,3,2022.897052331067,2008.2294434249309,0.6241961724641031,1
seed,8,14,236672.37399685362,1,4493.243712489055,1085.5752540854285,0.3533841557021773,1
idea,3,4,6837.1022736885225,0,45.79141560623374,20.356485326734457,0.49207312284469396,0
scale_up,747,180,556523022.3036938,5,2611667.6943702404,1976027.7038052203,0.8960584035021695,4
idea,4,9,40454.96148339744,0,149.16679685211565,21.632490178001447,0.4257128793449172,0
idea,4,9,901.2126582220114,1,117.67375164883501,25.19271689615317,0.34986039551050263,0
idea,4,9,43162.95636330116,0,155.0049176515772,49.73450901681406,0.17809770697938446,0
idea,5,1,17101.691993522883,0,167.1020309164119,15.591138976477652,0.20078701992501227,0
idea,2,7,39941.47952451896,1,71.59090996141433,9.487194796128808,0.3799655390239195,0
early,37,33,4047075.465351969,3,181104.34605022395,1796.9886317547202,0.6874793111421649,2
scale_up,671,139,211499370.74122316,11,2121570.7196684834,1316442.3044541248,1.120885485784905,4
idea,5,7,31891.856600504696,0,46.11501102511253,11.709635502739365,0.2593301897421747,0
early,20,21,3224942.113808092,1,33637.0816965783,22593.69638036109,1.8865589923308006,2
early,16,47,9334037.746543923,4,196220.4402628568,49568.702505640314,0.7440824345337399,2
early,39,32,2207997.920088998,4,41546.36331819446,17628.529439920443,0.4937423180359355,2
seed,12,15,979813.9055745383,2,9770.7441077793,4775.650000423873,0.7930648847886961,1
idea,2,1,21915.194020104533,0,58.87607177558809,9.247829892796677,0.15468590110936967,0
idea,1,3,40427.63981137106,0,22.311015792840227,3.040913988534291,0.3160129099394653,0
early,15,12,2982662.84101426,2,165280.954119676,18812.924669589283,0.7284080040682914,2
early,33,14,808011.5194269643,0,8217.310549151045,24955.544167038744,0.5478615903937524,2
idea,2,5,44470.73949606838,1,193.07922379628232,40.45767864542488,0.17610524819056086,0
seed,5,24,455449.99833172,0,2422.2655254814317,4690.672695029058,0.31013284499036753,1
series_a,67,64,19473972.9768744,2,590638.842657701,106271.10891627062,1.4270374793312204,3
early,14,35,9240434.876115104,3,17304.444163132983,23987.18478441103,0.8987644793011952,2
scale_up,53,218,225620575.2947089,6,9722065.387043677,4151136.651719896,0.7180681052609705,4
early,31,35,7632334.338804255,2,35596.62440139127,23778.74975204926,1.3133801358879194,2
seed,3,21,269857.2994087865,1,2770.770089178543,4504.675446735117,0.12945708192644323,1
seed,5,20,848835.5455622489,0,4073.6109080371107,2757.285075684345,0.062440724017431726,1
early,19,37,2325687.711835708,2,31110.687327207535,6032.382876707183,1.0703038604038333,2
idea,1,11,11288.613134873343,1,40.53978167004211,16.172114192861134,-0.04559520963223061,0
seed,5,15,1070988.8968490562,1,9283.80087820237,1644.6865066500948,0.20629711075679413,1
early,20,8,8630795.668775275,4,184680.13419594875,43172.58399485861,1.985570591746105,2
idea,2,1,26354.717148970856,1,151.22980238770077,57.35565616042252,0.4872302822334883,0
early,9,8,4051873.519893712,2,21157.860461227563,20372.072823561666,1.0305447401802963,2
seed,9,12,192925.85010004495,0,3601.6009460166315,261.6073853813311,0.9479815796671922,1
scale_up,832,143,185349389.74211383,3,5782445.761713613,1895920.3330598145,2.8786315579796833,4
idea,3,0,1641.8340315061675,0,38.62544876454397,18.961126026275906,0.22794554647487267,0
idea,3,7,5864.472861273601,1,146.77754821797487,12.955254540983269,0.19068279462641471,0
seed,7,3,432254.0657751413,1,4164.145487204357,3182.0288387096984,0.2322879276355424,1
idea,4,7,23316.123198106347,0,93.24962556866029,39.09477580530421,0.08444245979609474,0
early,37,12,6616075.1061491,1,129289.50031849471,5282.584766154594,1.8900377354546305,2
early,33,34,1499613.0504872035,1,69333.40979083921,42890.63362953967,1.9253857270979953,2
idea,4,7,1590.368353897137,0,161.18808059787105,19.04118075269739,0.43841697438227656,0
seed,3,18,744715.8172014265,1,8895.33466797895,2422.5444525688554,0.8995770574131097,1
seed,6,20,210317.70827725675,2,7040.741212692248,4495.486980708713,0.22432391871619495,1
seed,6,11,222359.97487179536,0,8378.03519140408,3748.7671616278103,0.3823411302911005,1
series_a,81,75,42104347.32053122,4,747781.5145264192,219459.39130474,2.536400676730853,3
early,7,22,2679476.8321607783,3,11329.54423643912,36484.88952283888,0.27755979962879784,2
early,32,15,8276373.065991751,2,124628.61784217638,44254.93660405122,0.2471880057190627,2
early,20,26,1605734.5968342293,2,163313.63430058432,9937.50785949215,1.473213831560525,2
seed,3,8,1528999.612268296,2,9858.372402099209,2504.0852154692,0.5165393253077428,1
series_a,100,19,29279315.668185722,1,184187.66887060442,169495.44239950983,2.151428797245451,3
early,10,27,7925726.746504383,3,33577.99192990273,16347.630214677843,0.46414015000488684,2
early,7,29,4368524.568362916,2,42003.31533210666,44310.614463906735,1.7499632177454618,2
series_a,17,72,3730291.3669569483,4,549008.6832923165,97405.23918038535,2.517986160766062,3
idea,4,11,18191.47028762913,0,136.66815065634475,12.539906454465438,0.23478611017177278,0
early,39,8,1028906.1215541391,2,86397.4990357896,15248.22906171963,1.6234942994043526,2
idea,4,3,42466.13843812383,1,52.381696934888346,14.021109633427635,0.42281842089175625,0
idea,4,1,29409.55932010712,0,111.55637084258643,30.208026495394183,0.2859775008312594,0
idea,3,11,9614.633391364036,0,125.44238380907049,7.343846693221649,-0.002258384024206875,0
scale_up,764,138,520142590.3427735,9,3201548.4014571127,543991.5522698234,1.8663222608835472,4
series_a,66,45,40008199.117209174,4,905264.2320197654,397756.8465746318,1.066054856305639,3
early,7,43,3174776.9326987737,3,54302.872362842,49255.17830129763,0.18997096750574644,2
early,9,17,8392970.804227203,4,45850.98340535139,43716.16796016754,1.6113885154760452,2
seed,6,23,824530.5955995644,0,6341.82704259792,2136.3345741261414,0.25008006311574826,1
series_a,77,78,18488951.110065013,4,652178.8177380147,338512.58359074354,1.9706218354982985,3
seed,3,24,100137.30639657738,0,4279.549155561526,1800.0947910753812,0.7819838535767095,1
seed,5,15,442126.9124948774,1,5747.846376067312,4868.254511404572,0.07988665787759319,1
idea,2,0,41260.91782014709,0,149.27218165269392,23.60354742701551,0.28389071575911595,0
early,30,15,6620972.432331424,4,56342.75715437393,34167.64021285239,0.3299441870368877,2
early,37,10,2284344.3135919576,4,74072.97455902126,9123.405525207472,1.031476455528506,2
seed,10,18,857671.9409283313,1,7360.911165937953,4394.930723382197,0.33528637617186197,1
idea,2,10,33828.79535418321,0,183.124756213357,60.559630882618436,0.04104404633845116,0
early,24,30,6188706.80140169,5,12521.001087078137,44771.10062477411,0.5173691917919845,2
idea,3,4,14173.416069612676,1,53.64093710450011,20.75337037382029,0.22861040375920597,0
early,38,41,9849538.294049077,4,123536.82688722115,30325.485103019226,0.3025759471707232,2
scale_up,900,187,176389463.36771545,11,5931264.245407362,3428507.1980351675,1.612431516076477,4
seed,10,10,338472.6148652846,1,738.7257407234115,3589.2822924246616,0.1477459087741978,1
idea,3,9,32013.947263858627,0,135.72477134805567,43.861458102807454,0.06544178398131936,0
early,29,6,5532847.88624152,3,60969.20287348849,26269.69039449724,1.3083576834449817,2
early,11,11,9435449.727935884,4,158086.99521787214,17226.709504393846,0.9478223346496778,2
seed,6,13,550950.5038095604,1,665.6240208728965,3069.019628099004,0.44806940304534637,1
scale_up,847,66,536803220.6855848,9,4307617.286909119,1279370.8654792502,4.809412596229431,4
idea,1,2,20979.954608831984,0,1.6400749613443288,0.39747442910027386,0.23523592567394883,0
seed,7,6,226336.3611611952,0,7109.57268025398,2941.439419177482,0.48012301761901266,1
early,24,43,6436030.476278169,4,6966.405959295451,33878.66420440116,0.5057318449377609,2
series_a,94,54,3636254.9827623214,7,312480.785320008,77566.48093645439,0.3553189223425157,3
idea,4,8,45787.6386340783,0,112.22661127178463,17.52677462667369,0.4876890971398775,0
early,35,17,6205813.7064097095,3,27402.471558919333,26495.531721624888,0.18562350374390746,2
